region,timestamp,n_infections_in_communal,n_infections_in_distribution_center,n_infections_in_e_voucher,n_infections_in_hospital,n_infections_in_learning_center,n_infections_in_play_group,n_infections_in_pump_latrine,n_infections_in_religious,n_infections_in_shelter,infected,infected_0_12,infected_12_25,infected_25_65,infected_65_101,deaths,deaths_0_12,deaths_12_25,deaths_25_65,deaths_65_101,hospital_admissions,hospital_admissions_0_12,hospital_admissions_12_25,hospital_admissions_25_65,hospital_admissions_65_101,icu_admissions,currently_in_hospital,currently_in_hospital_0_12,currently_in_hospital_12_25,currently_in_hospital_25_65,currently_in_hospital_65_101,currently_infected,currently_infected_0_12,currently_infected_12_25,currently_infected_25_65,currently_infected_65_101,recovered,recovered_0_12,recovered_12_25,recovered_25_65,recovered_65_101,currently_susceptible_0_12,currently_susceptible_12_25,currently_susceptible_25_65,currently_susceptible_65_101,currently_susceptible,currently_dead,currently_recovered
CXB-201,2020-05-31,0,0,0,0,0,0,2,0,11,13,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,23,13,29,0,0,0,0,0,0,14061,7894,15773,105,37833,0,0
CXB-201,2020-06-01,0,0,0,0,3,1,2,0,16,22,11,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,34,19,34,0,0,0,0,0,0,14050,7888,15768,105,37811,0,0
CXB-201,2020-06-02,0,0,0,0,2,1,3,0,20,26,10,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,44,27,42,0,0,0,0,0,0,14040,7880,15760,105,37785,0,0
CXB-201,2020-06-03,0,0,0,0,5,1,0,0,17,23,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,52,35,49,0,0,0,0,0,0,14032,7872,15753,105,37762,0,0
CXB-201,2020-06-04,2,0,0,0,2,1,1,0,17,23,5,6,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,57,41,60,1,0,0,0,0,0,14027,7866,15742,104,37739,0,0
CXB-201,2020-06-05,2,0,1,0,7,3,2,0,23,38,17,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,74,51,71,1,0,0,0,0,0,14010,7856,15731,104,37701,0,0
CXB-201,2020-06-06,3,0,0,0,0,0,1,0,27,31,11,2,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,85,53,88,2,0,0,0,0,0,13999,7854,15714,103,37670,0,0
CXB-201,2020-06-07,1,0,0,0,0,1,0,0,28,30,10,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,95,61,100,2,0,0,0,0,0,13989,7846,15702,103,37640,0,0
CXB-201,2020-06-08,2,0,0,0,10,0,6,0,44,62,21,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,116,79,123,2,0,0,0,0,0,13968,7828,15679,103,37578,0,0
CXB-201,2020-06-09,1,0,1,0,6,2,0,0,51,61,30,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,146,88,145,2,0,0,0,0,0,13938,7819,15657,103,37517,0,0
CXB-201,2020-06-10,3,0,0,1,15,4,5,0,56,84,40,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,186,108,169,2,0,0,0,0,0,13898,7799,15633,103,37433,0,0
CXB-201,2020-06-11,9,0,0,0,9,5,4,0,61,88,36,14,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,222,122,207,2,1,1,0,0,0,13862,7785,15595,103,37345,0,1
CXB-201,2020-06-12,1,0,0,0,14,7,2,1,80,105,37,26,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,259,147,248,3,1,0,1,0,0,13825,7759,15554,102,37240,0,2
CXB-201,2020-06-13,5,0,0,0,0,2,7,2,84,100,36,14,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,294,161,298,3,1,1,0,0,0,13789,7745,15504,102,37140,0,3
CXB-201,2020-06-14,6,0,0,0,0,4,9,0,78,97,35,16,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852,329,177,343,3,2,0,0,2,0,13754,7729,15458,102,37043,0,5
CXB-201,2020-06-15,4,0,1,0,21,5,7,0,118,156,66,26,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006,394,203,405,4,2,1,0,1,0,13688,7703,15395,101,36887,0,7
CXB-201,2020-06-16,9,0,1,0,25,9,9,1,129,183,71,40,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188,464,243,476,5,1,1,0,0,0,13617,7663,15324,100,36704,0,8
CXB-201,2020-06-17,11,0,0,0,20,12,9,0,145,197,71,41,83,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1380,534,284,555,7,5,1,0,4,0,13546,7622,15241,98,36507,0,13
CXB-201,2020-06-18,7,0,0,0,25,8,11,0,154,205,87,49,68,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,1,1579,619,332,620,8,7,2,1,4,0,13459,7573,15173,97,36302,0,20
CXB-201,2020-06-19,11,0,0,0,29,12,16,0,194,262,97,65,99,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1834,713,396,716,9,7,3,1,3,0,13362,7508,15074,96,36040,0,27
CXB-201,2020-06-20,11,0,1,0,0,17,12,1,221,263,85,63,114,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2086,795,454,827,10,11,3,5,3,0,13277,7445,14960,95,35777,0,38
CXB-201,2020-06-21,17,0,0,0,0,19,18,4,243,301,110,67,122,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2376,898,519,947,12,11,7,2,2,0,13167,7378,14838,93,35476,0,49
CXB-201,2020-06-22,23,0,0,0,61,16,17,3,276,396,161,99,133,3,0,0,0,0,0,1,0,0,1,0,0,2,0,0,2,0,2761,1057,613,1076,15,11,2,5,4,0,13006,7279,14705,90,35080,0,60
CXB-201,2020-06-23,16,0,0,0,61,12,25,0,328,442,181,96,163,2,0,0,0,0,0,4,1,0,3,0,0,6,1,0,5,0,3179,1230,700,1232,17,24,8,9,7,0,12825,7183,14542,88,34638,0,84
CXB-201,2020-06-24,25,0,0,0,61,15,20,2,369,492,186,109,197,0,0,0,0,0,0,2,0,0,2,0,0,7,1,0,6,0,3652,1407,805,1423,17,19,9,4,6,0,12639,7074,14345,88,34146,0,103
CXB-201,2020-06-25,27,0,0,0,77,24,34,3,430,595,242,154,197,2,0,0,0,0,0,1,0,0,1,0,0,8,1,0,7,0,4212,1634,955,1604,19,35,15,4,16,0,12397,6920,14148,86,33551,0,138
CXB-201,2020-06-26,33,0,1,0,99,23,28,1,545,730,291,154,283,2,0,0,0,0,0,0,0,0,0,0,0,8,1,0,7,0,4922,1920,1103,1878,21,20,5,6,9,0,12106,6766,13865,84,32821,0,158
CXB-201,2020-06-27,37,1,1,0,0,44,46,4,592,725,260,152,309,4,1,0,0,0,1,0,0,0,0,0,0,6,1,0,5,0,5616,2167,1247,2178,24,30,13,8,9,0,11846,6614,13556,80,32096,1,188
CXB-201,2020-06-28,30,0,2,0,0,44,55,3,629,763,308,143,311,1,0,0,0,0,0,2,0,0,2,0,0,8,1,0,7,0,6358,2466,1384,2483,25,21,9,6,6,0,11538,6471,13245,79,31333,1,209
CXB-201,2020-06-29,45,0,3,0,118,23,62,3,697,951,387,191,372,1,1,0,0,1,0,1,0,0,1,0,0,9,1,0,8,0,7259,2838,1560,2835,26,49,15,15,19,0,11151,6280,12873,78,30382,2,258
CXB-201,2020-06-30,45,0,1,0,117,41,57,6,740,1007,422,224,359,2,0,0,0,0,0,3,0,0,3,0,0,12,1,0,11,0,8217,3237,1780,3173,27,49,23,4,21,1,10729,6056,12514,76,29375,2,307
CXB-201,2020-07-01,52,0,3,0,138,43,56,9,909,1210,497,251,459,3,0,0,0,0,0,3,0,0,2,1,0,13,1,0,11,1,9383,3717,2018,3618,30,44,17,13,14,0,10232,5805,12055,73,28165,2,351
CXB-201,2020-07-02,68,0,1,0,173,38,70,5,916,1271,495,274,499,3,0,0,0,0,0,3,0,0,3,0,0,16,1,0,14,1,10574,4180,2277,4084,33,80,32,15,33,0,9737,5531,11556,70,26894,2,431
CXB-201,2020-07-03,61,1,0,0,173,45,59,7,968,1314,515,280,515,4,1,0,0,1,0,5,0,0,5,0,0,19,1,0,17,1,11821,4672,2543,4569,37,66,23,14,29,0,9222,5251,11041,66,25580,3,497
CXB-201,2020-07-04,54,0,3,0,0,56,71,9,1049,1242,455,250,536,1,0,0,0,0,0,9,0,0,9,0,0,26,1,0,24,1,12980,5088,2777,5077,38,83,39,16,28,0,8767,5001,10505,65,24338,3,580
CXB-201,2020-07-05,66,0,2,0,0,68,78,5,1101,1320,466,277,572,5,0,0,0,0,0,3,1,0,2,0,0,26,2,0,23,1,14193,5504,3041,5606,42,107,50,13,43,1,8301,4724,9933,60,23018,3,687
CXB-201,2020-07-06,73,2,5,0,215,51,79,8,1156,1589,654,336,596,3,0,0,0,0,0,5,0,1,4,0,0,29,2,1,25,1,15688,6123,3356,6165,44,94,35,21,37,1,7647,4388,9337,57,21429,3,781
CXB-201,2020-07-07,77,0,1,0,173,58,81,7,1167,1564,627,315,616,6,0,0,0,0,0,7,2,0,5,0,0,31,4,0,26,1,17103,6698,3633,6723,49,149,52,38,58,1,7020,4073,8721,51,19865,3,930
CXB-201,2020-07-08,83,0,1,0,169,51,82,4,1275,1665,653,367,642,3,0,0,0,0,0,8,1,0,7,0,0,39,5,0,33,1,18609,7288,3969,7301,51,159,63,31,64,1,6367,3706,8079,48,18200,3,1089
CXB-201,2020-07-09,60,1,0,0,183,65,84,6,1245,1644,658,361,620,5,0,0,0,0,0,13,1,0,11,1,0,50,6,0,42,2,20074,7884,4285,7850,55,179,62,45,71,1,5709,3345,7459,43,16556,3,1268
CXB-201,2020-07-10,73,1,5,0,158,42,79,6,1215,1579,588,317,672,2,1,0,0,0,1,7,0,0,7,0,0,51,4,0,46,1,21440,8385,4552,8448,55,212,87,50,74,1,5121,3028,6787,41,14977,4,1480
CXB-201,2020-07-11,63,1,0,0,0,66,77,6,1352,1565,523,315,724,3,0,0,0,0,0,8,2,1,5,0,0,57,6,1,49,1,22773,8812,4819,9085,57,232,96,48,87,1,4598,2713,6063,38,13412,4,1712
CXB-201,2020-07-12,56,0,2,0,0,60,72,5,1254,1449,509,280,656,4,1,0,0,1,0,11,0,0,11,0,0,62,6,1,54,1,23954,9221,5039,9633,61,267,100,60,107,0,4089,2433,5407,34,11963,5,1979
CXB-201,2020-07-13,45,1,3,0,112,37,74,3,1051,1326,454,283,587,2,1,0,0,1,0,3,0,0,3,0,0,55,5,1,48,1,24999,9568,5252,10117,62,280,107,70,102,1,3635,2150,4820,32,10637,6,2259
CXB-201,2020-07-14,44,0,1,0,115,42,45,3,963,1213,466,241,501,5,2,0,0,2,0,17,1,0,15,1,0,63,6,1,54,2,25849,9897,5399,10486,67,361,137,94,130,0,3169,1909,4319,27,9424,8,2620
CXB-201,2020-07-15,45,0,1,0,110,27,63,3,946,1195,425,246,522,2,1,0,0,1,0,8,0,0,8,0,0,63,6,1,54,2,26611,10149,5557,10837,68,432,173,88,170,1,2744,1663,3797,25,8229,9,3052
CXB-201,2020-07-16,18,1,1,0,82,24,49,2,792,969,353,189,425,2,3,0,0,2,1,14,1,0,12,1,0,67,7,1,57,2,27115,10309,5646,11093,67,462,193,100,167,2,2391,1474,3372,23,7260,12,3514
CXB-201,2020-07-17,28,1,1,0,51,20,37,1,727,866,291,184,389,2,2,0,0,2,0,11,0,0,10,1,0,70,6,1,60,3,27451,10384,5725,11275,67,528,216,105,205,2,2100,1290,2983,21,6394,14,4042
CXB-201,2020-07-18,32,0,0,0,0,26,36,3,647,744,247,143,350,4,0,0,0,0,0,16,1,1,13,1,0,81,5,2,70,4,27563,10379,5741,11373,70,632,252,127,252,1,1853,1147,2633,17,5650,14,4674
CXB-201,2020-07-19,26,0,2,0,0,21,33,1,571,654,214,135,300,5,0,0,0,0,0,18,3,2,12,1,0,91,7,4,75,5,27573,10349,5732,11417,75,644,244,144,256,0,1639,1012,2333,12,4996,14,5318
CXB-201,2020-07-20,12,0,0,0,20,13,26,2,485,558,199,113,245,1,1,0,0,1,0,18,3,0,15,0,0,96,10,4,78,4,27406,10277,5692,11362,75,724,271,153,299,1,1440,899,2088,11,4438,15,6042
CXB-201,2020-07-21,12,0,1,0,25,10,20,0,428,496,176,103,213,4,0,0,0,0,0,12,1,0,11,0,0,99,11,4,81,3,27100,10143,5615,11266,76,802,310,180,309,3,1264,796,1875,7,3942,15,6844
CXB-201,2020-07-22,16,0,0,0,12,6,20,0,330,384,116,90,177,1,0,0,0,0,0,9,0,1,8,0,0,99,11,5,80,3,26622,9939,5512,11099,72,862,320,193,344,5,1148,706,1698,6,3558,15,7706
CXB-201,2020-07-23,8,0,0,0,15,5,8,1,318,355,126,71,157,1,0,0,0,0,0,13,1,1,10,1,0,102,10,4,85,3,25964,9663,5361,10869,71,1013,402,222,387,2,1022,635,1541,5,3203,15,8719
CXB-201,2020-07-24,7,0,0,0,11,6,6,2,251,283,96,55,132,0,3,0,0,2,1,12,1,1,10,0,0,102,8,5,86,3,25227,9347,5217,10595,68,1017,412,199,404,2,926,580,1409,5,2920,18,9736
CXB-201,2020-07-25,6,0,0,0,0,3,11,0,209,229,66,47,115,1,2,0,0,2,0,8,1,0,7,0,0,102,9,5,85,3,24304,8950,5031,10258,65,1150,463,233,450,4,860,533,1294,4,2691,20,10886
CXB-201,2020-07-26,3,0,0,0,0,5,3,1,178,190,48,36,106,0,3,0,0,3,0,10,0,2,7,1,0,101,9,7,81,4,23300,8526,4816,9897,61,1191,472,251,464,4,812,497,1188,4,2501,23,12077
CXB-201,2020-07-27,2,0,0,0,8,3,6,1,148,168,60,28,80,0,0,0,0,0,0,7,0,0,7,0,0,102,9,7,83,3,22224,8098,4566,9501,59,1244,488,278,476,2,752,469,1108,4,2333,23,13321
CXB-201,2020-07-28,3,1,0,0,2,1,3,0,127,137,46,23,68,0,1,0,0,1,0,6,0,1,4,1,0,102,9,7,82,4,21011,7627,4307,9020,57,1349,517,282,548,2,706,446,1040,4,2196,24,14670
CXB-201,2020-07-29,3,0,0,0,3,2,5,0,106,119,37,24,58,0,0,0,0,0,0,10,0,1,8,1,0,102,9,8,80,5,19741,7097,4047,8544,53,1389,567,284,534,4,669,422,982,4,2077,24,16059
CXB-201,2020-07-30,3,0,0,0,3,3,4,0,76,89,26,26,37,0,1,0,0,1,0,10,0,0,10,0,0,100,8,6,82,4,18416,6576,3754,8036,50,1413,547,319,544,3,643,396,945,4,1988,25,17472
CXB-201,2020-07-31,3,0,1,0,2,0,1,0,70,77,25,13,39,0,1,0,0,1,0,7,1,0,6,0,0,94,8,5,79,2,17064,6062,3462,7495,45,1428,539,305,579,5,618,383,906,4,1911,26,18900
CXB-201,2020-08-01,2,0,0,0,0,3,4,0,47,56,21,11,24,0,0,0,0,0,0,8,0,0,8,0,0,94,7,4,81,2,15610,5524,3144,6900,42,1510,559,329,619,3,597,372,882,4,1855,26,20410
CXB-201,2020-08-02,2,0,0,0,0,2,0,0,62,66,18,10,38,0,3,0,0,3,0,2,0,0,2,0,0,87,6,3,76,2,14270,5009,2864,6358,39,1403,533,290,577,3,579,362,844,4,1789,29,21813
CXB-201,2020-08-03,1,0,0,0,2,1,2,0,49,55,21,9,24,1,1,0,0,1,0,4,0,0,4,0,0,79,4,3,70,2,12940,4516,2617,5768,39,1384,514,256,613,1,558,353,820,3,1734,30,23197
CXB-201,2020-08-04,0,0,0,0,1,0,0,0,39,40,11,5,24,0,2,0,0,1,1,4,0,0,4,0,0,72,4,2,65,1,11640,4052,2346,5208,34,1338,475,276,583,4,547,348,796,3,1694,32,24535
CXB-201,2020-08-05,0,0,0,0,1,0,2,0,21,24,8,4,12,0,0,0,0,0,0,3,0,0,3,0,0,64,4,1,59,0,10363,3570,2088,4676,29,1301,490,262,544,5,539,344,784,3,1670,32,25836
CXB-201,2020-08-06,1,0,0,0,1,0,1,0,24,27,5,10,12,0,0,0,0,0,0,0,0,0,0,0,0,54,4,1,49,0,9154,3129,1844,4153,28,1236,446,254,535,1,534,334,772,3,1643,32,27072
CXB-201,2020-08-07,1,0,0,0,2,0,0,0,18,21,7,3,11,0,0,0,0,0,0,6,0,0,6,0,0,58,4,1,53,0,8062,2723,1620,3693,26,1113,413,227,471,2,527,331,761,3,1622,32,28185
CXB-201,2020-08-08,1,0,0,0,0,0,0,1,21,23,6,6,11,0,0,0,0,0,0,4,1,1,2,0,0,55,4,2,49,0,7027,2354,1419,3232,22,1058,375,207,472,4,521,325,750,3,1599,32,29243
CXB-201,2020-08-09,0,0,0,0,0,0,1,0,23,24,6,1,17,0,0,0,0,0,0,4,0,0,4,0,0,56,4,2,50,0,6150,2044,1233,2852,21,901,316,187,397,1,515,324,733,3,1575,32,30144
CXB-201,2020-08-10,0,0,0,0,0,0,0,0,11,11,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,50,3,2,45,0,5301,1751,1068,2464,18,860,297,167,393,3,511,322,728,3,1564,32,31004
CXB-201,2020-08-11,0,0,0,0,1,0,0,0,12,13,7,3,3,0,3,0,0,3,0,3,0,0,3,0,0,45,3,2,40,0,4573,1472,911,2172,18,738,286,160,292,0,504,319,725,3,1551,35,31742
CXB-201,2020-08-12,0,0,0,0,1,0,0,0,7,8,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43,3,2,38,0,3906,1248,769,1874,15,675,230,142,300,3,498,319,723,3,1543,35,32417
CXB-201,2020-08-13,1,0,0,0,0,0,0,1,5,7,2,3,2,0,0,0,0,0,0,1,0,0,1,0,0,41,3,2,36,0,3329,1064,642,1610,13,584,186,130,266,2,496,316,721,3,1536,35,33001
CXB-201,2020-08-14,0,0,0,0,0,0,0,0,6,6,1,2,3,0,0,0,0,0,0,2,0,0,2,0,0,39,1,2,36,0,2837,896,546,1386,9,498,169,98,227,4,495,314,718,3,1530,35,33499
CXB-201,2020-08-15,0,0,0,0,0,0,0,0,4,4,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,35,0,2,33,0,2403,759,443,1194,7,438,139,104,193,2,493,313,717,3,1526,35,33937
CXB-201,2020-08-16,0,0,0,0,0,0,0,0,5,5,0,3,2,0,1,0,0,1,0,1,1,0,0,0,0,34,1,2,31,0,2018,627,361,1023,7,389,132,85,172,0,493,310,715,3,1521,36,34326
CXB-201,2020-08-17,1,0,0,0,0,0,0,0,1,2,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,31,0,2,29,0,1713,529,299,879,6,306,98,62,145,1,493,310,713,3,1519,37,34632
CXB-201,2020-08-18,0,0,0,0,0,0,0,0,3,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,26,0,1479,446,263,765,5,237,84,36,116,1,492,310,711,3,1516,37,34869
CXB-201,2020-08-19,0,0,0,0,0,0,0,0,7,7,2,3,2,0,1,0,0,1,0,2,0,0,1,1,0,25,0,1,23,1,1262,376,221,662,3,223,72,45,104,2,490,307,709,3,1509,38,35092
CXB-201,2020-08-20,1,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,25,0,1,23,1,1098,328,190,577,3,166,48,32,86,0,490,306,708,3,1507,38,35258
CXB-201,2020-08-21,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,23,0,1,22,0,943,278,164,498,3,156,51,26,79,0,489,306,708,3,1506,38,35414
CXB-201,2020-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,23,0,1,21,1,809,231,139,437,2,133,47,25,60,1,489,306,707,3,1505,39,35547
CXB-201,2020-08-23,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,21,1,696,197,122,375,2,114,34,17,63,0,489,306,707,3,1505,39,35661
