region,timestamp,n_infections_in_communal,n_infections_in_distribution_center,n_infections_in_e_voucher,n_infections_in_hospital,n_infections_in_learning_center,n_infections_in_play_group,n_infections_in_pump_latrine,n_infections_in_religious,n_infections_in_shelter,infected,infected_0_12,infected_12_25,infected_25_65,infected_65_101,deaths,deaths_0_12,deaths_12_25,deaths_25_65,deaths_65_101,hospital_admissions,hospital_admissions_0_12,hospital_admissions_12_25,hospital_admissions_25_65,hospital_admissions_65_101,icu_admissions,currently_in_hospital,currently_in_hospital_0_12,currently_in_hospital_12_25,currently_in_hospital_25_65,currently_in_hospital_65_101,currently_infected,currently_infected_0_12,currently_infected_12_25,currently_infected_25_65,currently_infected_65_101,recovered,recovered_0_12,recovered_12_25,recovered_25_65,recovered_65_101,currently_susceptible_0_12,currently_susceptible_12_25,currently_susceptible_25_65,currently_susceptible_65_101,currently_susceptible,currently_dead,currently_recovered
CXB-201,2020-05-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14083,7933,15750,131,37897,0,0
CXB-201,2020-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14083,7933,15750,131,37897,0,0
CXB-201,2020-05-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14083,7933,15750,131,37897,0,0
CXB-201,2020-05-27,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,14083,7933,15750,131,37897,0,0
CXB-201,2020-05-28,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,14083,7933,15749,131,37896,0,0
CXB-201,2020-05-29,0,0,0,0,1,0,0,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1,0,0,0,0,0,0,14081,7932,15749,131,37893,0,0
CXB-201,2020-05-30,2,0,0,0,0,0,0,0,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,3,0,0,0,0,0,0,14080,7932,15747,131,37890,0,0
CXB-201,2020-05-31,1,0,0,0,0,2,0,1,7,11,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,3,9,0,0,0,0,0,0,14077,7930,15741,131,37879,0,0
CXB-201,2020-06-01,1,0,0,0,1,0,0,0,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,6,9,0,0,0,0,0,0,14076,7927,15741,131,37875,0,0
CXB-201,2020-06-02,0,0,0,0,3,0,0,0,8,11,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,14,10,10,0,0,0,0,0,0,14070,7923,15740,131,37864,0,0
CXB-201,2020-06-03,0,0,0,0,1,1,1,1,8,12,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,17,14,15,0,0,0,0,0,0,14067,7919,15735,131,37852,0,0
CXB-201,2020-06-04,0,0,0,0,1,0,0,0,7,8,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,19,17,18,0,0,0,0,0,0,14065,7916,15732,131,37844,0,0
CXB-201,2020-06-05,0,0,0,0,2,0,0,0,10,12,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,23,20,23,0,0,0,0,0,0,14061,7913,15727,131,37832,0,0
CXB-201,2020-06-06,0,0,0,0,0,2,0,0,15,17,6,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,29,27,27,0,0,0,0,0,0,14055,7906,15723,131,37815,0,0
CXB-201,2020-06-07,0,0,0,0,0,0,0,0,15,15,7,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,36,29,33,0,0,0,0,0,0,14048,7904,15717,131,37800,0,0
CXB-201,2020-06-08,3,0,0,0,3,0,1,0,15,22,6,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,42,36,42,0,0,0,0,0,0,14042,7897,15708,131,37778,0,0
CXB-201,2020-06-09,0,0,0,0,5,2,0,0,15,22,14,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,56,38,48,0,0,0,0,0,0,14028,7895,15702,131,37756,0,0
CXB-201,2020-06-10,1,0,0,0,5,0,0,0,15,21,8,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,64,42,57,0,0,0,0,0,0,14020,7891,15693,131,37735,0,0
CXB-201,2020-06-11,1,0,0,0,6,0,2,0,22,31,8,6,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,72,48,73,1,0,0,0,0,0,14012,7885,15677,130,37704,0,0
CXB-201,2020-06-12,3,0,0,0,6,2,1,0,23,35,15,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,87,57,84,1,0,0,0,0,0,13997,7876,15666,130,37669,0,0
CXB-201,2020-06-13,2,0,0,0,0,1,1,0,19,23,11,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,98,61,92,1,0,0,0,0,0,13986,7872,15658,130,37646,0,0
CXB-201,2020-06-14,2,0,0,0,0,0,1,0,29,32,12,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,110,70,103,1,0,0,0,0,0,13974,7863,15647,130,37614,0,0
CXB-201,2020-06-15,0,0,0,0,11,0,1,0,37,49,18,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,128,82,122,1,0,0,0,0,0,13956,7851,15628,130,37565,0,0
CXB-201,2020-06-16,6,0,0,0,10,2,4,0,37,59,24,15,20,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,392,152,97,142,1,0,0,0,0,0,13932,7836,15608,130,37506,0,0
CXB-201,2020-06-17,5,0,0,0,16,1,1,0,47,70,31,20,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,459,181,116,161,1,3,2,1,0,0,13901,7816,15589,130,37436,0,3
CXB-201,2020-06-18,3,0,0,0,4,4,0,0,66,77,30,19,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,210,135,187,1,3,1,0,2,0,13871,7797,15561,130,37359,0,6
CXB-201,2020-06-19,2,0,0,0,21,2,1,0,75,101,51,24,25,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,633,261,159,211,2,1,0,0,1,0,13820,7773,15536,129,37258,0,7
CXB-201,2020-06-20,13,0,0,0,0,4,5,0,76,98,29,16,53,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,2,0,728,288,175,263,2,4,2,1,1,0,13791,7757,15483,129,37160,0,11
CXB-201,2020-06-21,6,0,0,0,0,5,8,1,89,109,39,16,54,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,835,326,191,316,2,2,1,0,1,0,13752,7741,15429,129,37051,0,13
CXB-201,2020-06-22,8,0,0,0,24,1,6,2,115,156,72,29,54,1,0,0,0,0,0,1,0,0,1,0,0,3,0,0,3,0,984,397,217,367,3,7,1,3,3,0,13680,7712,15375,128,36895,0,20
CXB-201,2020-06-23,9,0,0,0,31,4,7,0,107,158,68,42,48,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1138,463,259,413,3,4,2,0,2,0,13612,7670,15327,128,36737,0,24
CXB-201,2020-06-24,6,0,1,0,35,7,3,2,153,207,101,40,66,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,4,0,1336,562,296,475,3,9,2,3,4,0,13511,7630,15261,128,36530,0,33
CXB-201,2020-06-25,8,0,0,0,46,7,7,1,189,258,119,50,89,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1586,677,345,561,3,8,4,1,3,0,13392,7580,15172,128,36272,0,41
CXB-201,2020-06-26,11,0,1,0,55,9,10,0,224,310,132,59,119,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1883,807,401,672,3,13,2,3,8,0,13260,7521,15053,128,35962,0,54
CXB-201,2020-06-27,15,1,0,0,0,10,8,1,299,334,121,61,151,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,2211,926,460,821,4,6,2,2,2,0,13139,7460,14902,127,35628,0,60
CXB-201,2020-06-28,23,0,0,0,0,13,6,0,275,317,117,71,129,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,4,0,2512,1034,525,949,4,16,9,6,1,0,13022,7389,14773,127,35311,0,76
CXB-201,2020-06-29,19,0,1,0,70,9,8,2,283,392,153,94,143,2,1,0,0,1,0,1,0,0,1,0,0,4,0,0,4,0,2893,1181,617,1089,6,10,6,2,2,0,12869,7295,14630,125,34919,1,86
CXB-201,2020-06-30,17,0,0,0,95,10,10,1,317,450,204,86,159,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3323,1374,697,1245,7,20,11,6,3,0,12665,7209,14471,124,34469,1,106
CXB-201,2020-07-01,29,0,2,0,83,8,12,3,362,499,201,111,184,3,0,0,0,0,0,1,0,0,1,0,0,4,0,0,4,0,3795,1567,797,1421,10,27,8,11,8,0,12464,7098,14287,121,33970,1,133
CXB-201,2020-07-02,23,1,2,0,93,12,18,4,391,544,214,133,196,1,0,0,0,0,0,1,1,0,0,0,0,4,1,0,3,0,4308,1772,919,1606,11,31,9,11,11,0,12250,6965,14091,120,33426,1,164
CXB-201,2020-07-03,31,1,2,0,98,22,17,1,486,658,263,150,239,6,0,0,0,0,0,2,1,0,1,0,0,5,1,0,4,0,4942,2029,1062,1834,17,24,6,7,11,0,11987,6815,13852,114,32768,1,188
CXB-201,2020-07-04,33,0,0,0,0,30,29,4,550,646,236,155,251,4,0,0,0,0,0,4,0,2,2,0,0,9,1,2,6,0,5562,2256,1210,2075,21,26,9,7,10,0,11751,6660,13601,110,32122,1,214
CXB-201,2020-07-05,37,0,1,0,0,27,27,5,548,645,228,129,286,2,0,0,0,0,0,2,0,0,2,0,0,11,1,2,8,0,6178,2472,1334,2349,23,29,12,5,12,0,11523,6531,13315,108,31477,1,243
CXB-201,2020-07-06,45,1,1,0,122,17,31,2,600,819,308,196,313,2,0,0,0,0,0,3,0,0,3,0,0,13,1,2,10,0,6963,2765,1520,2653,25,34,15,10,9,0,11215,6335,13002,106,30658,1,277
CXB-201,2020-07-07,47,0,0,0,127,22,20,4,650,870,379,187,303,1,0,0,0,0,0,3,0,0,3,0,0,14,1,2,11,0,7789,3130,1696,2938,25,44,14,11,18,1,10836,6148,12699,105,29788,1,321
CXB-201,2020-07-08,37,1,3,0,134,17,32,6,714,944,376,202,365,1,0,0,0,0,0,4,0,0,4,0,0,14,0,1,13,0,8678,3479,1888,3285,26,55,27,10,18,0,10460,5946,12334,104,28844,1,376
CXB-201,2020-07-09,37,0,0,0,148,26,30,5,814,1060,423,232,402,3,0,0,0,0,0,2,0,0,2,0,0,15,0,1,14,0,9666,3868,2103,3666,29,72,34,17,21,0,10037,5714,11932,101,27784,1,448
CXB-201,2020-07-10,47,0,1,0,145,24,28,7,919,1171,468,239,456,8,0,0,0,0,0,1,0,0,1,0,0,14,0,1,13,0,10769,4307,2327,4098,37,68,29,15,24,0,9569,5475,11476,93,26613,1,516
CXB-201,2020-07-11,50,0,1,0,0,23,29,3,939,1045,349,211,479,6,1,0,0,1,0,5,0,0,5,0,0,18,0,1,17,0,11730,4621,2519,4547,43,83,35,19,29,0,9220,5264,10997,87,25568,2,599
CXB-201,2020-07-12,66,1,1,0,0,21,31,8,998,1126,380,248,493,5,0,0,0,0,0,2,0,0,2,0,0,19,0,1,18,0,12746,4955,2753,4990,48,110,46,14,50,0,8840,5016,10504,82,24442,2,709
CXB-201,2020-07-13,49,0,0,0,162,16,36,9,1006,1278,506,262,506,4,0,0,0,0,0,0,0,0,0,0,0,16,0,1,15,0,13886,5405,2981,5448,52,138,56,34,48,0,8334,4754,9998,78,23164,2,847
CXB-201,2020-07-14,55,1,3,0,196,26,44,5,1028,1358,531,292,532,3,0,0,0,0,0,5,0,1,4,0,0,20,0,1,19,0,15116,5881,3249,5931,55,128,55,24,49,0,7803,4462,9466,75,21806,2,975
CXB-201,2020-07-15,47,1,2,0,188,22,44,3,1064,1371,569,258,540,4,0,0,0,0,0,9,0,1,8,0,0,28,0,2,26,0,16326,6383,3471,6415,57,161,67,36,56,2,7234,4204,8926,71,20435,2,1136
CXB-201,2020-07-16,50,0,2,0,135,19,46,4,1063,1319,510,282,520,7,0,0,0,0,0,5,0,0,5,0,0,31,0,2,29,0,17481,6830,3720,6867,64,164,63,33,68,0,6724,3922,8406,64,19116,2,1300
CXB-201,2020-07-17,57,0,1,0,153,28,36,11,1094,1380,532,274,570,4,0,0,0,0,0,7,1,0,5,1,0,33,1,1,30,1,18626,7254,3948,7356,68,235,108,46,81,0,6192,3648,7836,60,17736,2,1535
CXB-201,2020-07-18,60,0,1,0,0,20,33,5,1045,1164,381,249,530,4,1,0,0,1,0,7,0,1,6,0,0,37,1,2,33,1,19540,7520,4154,7794,72,249,115,43,91,0,5811,3399,7306,56,16572,3,1784
CXB-201,2020-07-19,58,0,1,0,0,26,45,5,1014,1149,364,262,521,2,0,0,0,0,0,4,0,1,3,0,0,39,1,3,34,1,20435,7796,4354,8212,73,254,88,62,103,1,5447,3137,6785,54,15423,3,2038
CXB-201,2020-07-20,53,0,2,0,131,20,30,3,879,1118,426,251,438,3,0,0,0,0,0,4,0,1,3,0,0,38,1,3,33,1,21231,8082,4535,8538,76,322,140,70,112,0,5021,2886,6347,51,14305,3,2360
CXB-201,2020-07-21,48,0,2,0,106,21,29,3,855,1064,430,231,402,1,1,0,0,1,0,7,0,0,7,0,0,41,1,3,36,1,21937,8371,4695,8796,75,357,141,71,143,2,4591,2655,5945,50,13241,4,2717
CXB-201,2020-07-22,51,0,0,0,96,28,31,3,824,1033,409,190,429,5,1,0,0,1,0,9,1,0,7,1,0,48,2,3,41,2,22607,8632,4804,9091,80,362,148,81,133,0,4182,2465,5516,45,12208,5,3079
CXB-201,2020-07-23,44,1,1,0,103,19,38,3,844,1053,405,200,443,5,1,0,0,1,0,16,3,1,12,0,0,56,5,3,47,1,23226,8855,4911,9375,85,433,182,93,158,0,3777,2265,5073,40,11155,6,3512
CXB-201,2020-07-24,34,0,2,0,83,16,25,3,837,1000,363,206,430,1,0,0,0,0,0,7,0,0,6,1,0,60,5,3,50,2,23745,9013,5002,9645,85,481,205,115,160,1,3414,2059,4643,39,10155,6,3993
CXB-201,2020-07-25,40,1,1,0,0,18,23,5,690,778,231,165,376,6,1,0,0,1,0,9,0,0,8,1,0,59,4,3,49,3,23976,9053,5035,9800,88,546,191,132,220,3,3183,1894,4267,33,9377,7,4539
CXB-201,2020-07-26,35,0,0,0,0,15,28,5,664,747,248,141,355,3,0,0,0,0,0,22,1,0,20,1,0,74,5,3,62,4,24109,9048,5040,9936,85,614,253,136,219,6,2935,1753,3912,30,8630,7,5153
CXB-201,2020-07-27,25,0,2,0,62,10,13,5,537,654,252,125,276,1,2,0,0,1,1,11,1,0,9,1,0,79,6,3,66,4,24113,9058,5018,9954,83,648,242,147,257,2,2683,1628,3636,29,7976,9,5801
CXB-201,2020-07-28,30,0,0,0,50,4,20,0,475,579,218,120,241,0,1,0,0,1,0,7,1,0,6,0,0,77,6,3,64,4,23986,9011,4989,9906,80,705,265,149,288,3,2465,1508,3395,29,7397,10,6506
CXB-201,2020-07-29,19,1,1,0,46,7,12,4,483,573,205,130,238,0,2,0,0,2,0,10,1,0,9,0,0,79,6,3,66,4,23739,8881,4948,9831,79,818,335,171,311,1,2260,1378,3157,29,6824,12,7324
CXB-201,2020-07-30,14,0,0,0,37,2,16,3,408,480,152,102,224,2,2,0,0,2,0,8,1,0,7,0,0,78,5,3,66,4,23380,8705,4882,9713,80,837,328,168,340,1,2108,1276,2933,27,6344,14,8161
CXB-201,2020-07-31,19,0,1,0,42,1,10,0,431,504,185,111,207,1,0,0,0,0,0,9,0,0,9,0,0,78,4,3,67,4,22990,8529,4805,9576,80,894,361,188,344,1,1923,1165,2726,26,5840,14,9055
CXB-201,2020-08-01,21,0,3,0,0,5,9,0,347,385,126,77,182,0,0,0,0,0,0,5,0,0,5,0,0,78,4,3,67,4,22425,8260,4679,9412,74,950,395,203,346,6,1797,1088,2544,26,5455,14,10005
CXB-201,2020-08-02,11,0,0,0,0,8,9,2,331,361,115,75,169,2,1,0,0,1,0,12,1,1,10,0,0,81,5,4,68,4,21814,8007,4527,9207,73,971,368,227,373,3,1682,1013,2375,24,5094,15,10976
CXB-201,2020-08-03,11,0,0,0,12,2,3,1,276,305,97,50,157,1,1,0,0,1,0,9,1,0,8,0,0,80,6,3,68,3,21058,7695,4355,8935,73,1060,409,222,428,1,1585,963,2218,23,4789,16,12036
CXB-201,2020-08-04,9,0,3,0,21,3,4,1,293,334,106,69,159,0,0,0,0,0,0,7,0,0,7,0,0,80,6,2,69,3,20296,7359,4199,8671,67,1096,442,225,423,6,1479,894,2059,23,4455,16,13132
CXB-201,2020-08-05,7,0,0,0,13,0,9,1,223,253,94,48,110,1,1,0,0,1,0,8,0,0,8,0,0,76,5,1,68,2,19346,7023,4003,8256,64,1202,430,244,524,4,1385,846,1949,22,4202,17,14334
CXB-201,2020-08-06,5,0,0,0,11,0,1,0,206,223,81,42,100,0,0,0,0,0,0,10,2,0,8,0,0,80,7,1,70,2,18408,6636,3815,7895,62,1161,468,230,461,2,1304,804,1849,22,3979,17,15495
CXB-201,2020-08-07,6,0,0,0,6,5,2,0,172,191,62,43,86,0,2,0,0,2,0,6,1,1,4,0,0,77,8,2,65,2,17321,6233,3587,7443,58,1276,465,271,536,4,1242,761,1763,22,3788,19,16771
CXB-201,2020-08-08,5,0,0,0,0,2,3,0,178,188,55,47,83,3,1,0,0,1,0,12,2,1,9,0,0,84,10,3,70,1,16276,5836,3360,7022,58,1232,452,274,503,3,1187,714,1680,19,3600,20,18003
CXB-201,2020-08-09,6,0,0,0,0,0,0,0,133,139,48,24,67,0,0,0,0,0,0,4,1,0,3,0,0,78,10,3,64,1,15140,5413,3098,6577,52,1275,471,286,512,6,1139,690,1613,19,3461,20,19278
CXB-201,2020-08-10,2,0,0,0,6,1,2,1,90,102,29,21,50,2,3,0,0,3,0,6,0,0,6,0,0,73,9,3,60,1,14068,5035,2867,6117,49,1171,407,252,507,5,1110,669,1563,17,3359,23,20449
CXB-201,2020-08-11,2,0,0,0,3,0,1,0,92,98,31,23,44,0,1,0,0,1,0,4,0,1,3,0,0,70,9,4,56,1,13116,4699,2652,5719,46,1049,367,238,441,3,1079,646,1519,17,3261,24,21498
CXB-201,2020-08-12,1,0,0,0,6,0,3,0,65,75,24,19,32,0,0,0,0,0,0,9,0,0,9,0,0,70,7,3,59,1,12115,4342,2434,5296,43,1076,381,237,455,3,1055,627,1487,17,3186,24,22574
CXB-201,2020-08-13,2,0,0,0,0,1,2,0,60,65,17,17,31,0,1,0,0,1,0,8,0,0,7,1,0,72,6,3,61,2,11119,3949,2239,4892,39,1060,410,212,434,4,1038,610,1456,17,3121,25,23634
CXB-201,2020-08-14,0,0,0,0,1,4,2,0,63,70,32,12,26,0,1,0,0,1,0,3,0,0,3,0,0,69,5,3,59,2,10132,3578,2031,4486,37,1056,403,220,431,2,1006,598,1430,17,3051,26,24690
CXB-201,2020-08-15,1,0,0,0,0,1,1,0,42,45,15,14,16,0,1,0,0,1,0,6,0,0,6,0,0,71,4,3,62,2,9196,3232,1835,4094,35,980,361,210,407,2,991,584,1414,17,3006,27,25670
CXB-201,2020-08-16,1,0,0,0,0,0,0,0,43,44,12,8,24,0,2,0,0,2,0,4,1,0,3,0,0,64,4,2,56,2,8294,2903,1675,3685,31,944,341,168,431,4,979,576,1390,17,2962,29,26614
CXB-201,2020-08-17,1,0,0,0,1,0,1,0,42,45,11,11,23,0,2,0,0,2,0,3,0,0,2,1,0,60,4,2,51,3,7511,2603,1527,3355,26,826,311,159,351,5,968,565,1367,17,2917,31,27440
CXB-201,2020-08-18,1,0,0,0,0,0,0,0,33,34,9,5,20,0,0,0,0,0,0,2,0,0,2,0,0,58,4,2,49,3,6762,2310,1381,3049,22,783,302,151,326,4,959,560,1347,17,2883,31,28223
CXB-201,2020-08-19,1,0,0,0,1,0,0,0,32,34,18,4,12,0,2,0,0,2,0,7,0,1,6,0,0,61,2,3,53,3,6070,2070,1232,2746,22,724,258,153,313,0,941,556,1335,17,2849,33,28947
CXB-201,2020-08-20,1,0,0,0,1,0,0,0,21,23,9,4,10,0,0,0,0,0,0,3,0,0,3,0,0,61,2,3,53,3,5358,1816,1077,2448,17,735,263,159,308,5,932,552,1325,17,2826,33,29682
CXB-201,2020-08-21,0,0,0,0,1,0,0,0,20,21,9,3,9,0,0,0,0,0,0,3,0,0,3,0,0,58,2,3,52,1,4797,1617,960,2204,16,582,208,120,253,1,923,549,1316,17,2805,33,30264
CXB-201,2020-08-22,0,0,0,0,0,0,0,0,23,23,8,4,11,0,1,0,0,1,0,1,1,0,0,0,0,52,3,3,46,0,4271,1415,860,1981,15,548,210,104,233,1,915,545,1305,17,2782,34,30812
CXB-201,2020-08-23,0,0,0,0,0,0,0,0,10,10,4,2,4,0,0,0,0,0,0,1,0,0,1,0,0,49,3,3,43,0,3793,1243,755,1780,15,488,176,107,205,0,911,543,1301,17,2772,34,31300
